"Identifier1","Identifier2","similarityScore"
"84675086_0_6386416780680710863.csv~Row196","74685423_0_8061289760697103949.csv~Row194","0.7"
"84675086_0_6386416780680710863.csv~Row261","74685423_0_8061289760697103949.csv~Row261","1.0"
"84675086_0_6386416780680710863.csv~Row101","74685423_0_8061289760697103949.csv~Row101","1.0"
"84675086_0_6386416780680710863.csv~Row256","74685423_0_8061289760697103949.csv~Row256","1.0"
"84675086_0_6386416780680710863.csv~Row70","74685423_0_8061289760697103949.csv~Row67","0.75"
"84675086_0_6386416780680710863.csv~Row16","74685423_0_8061289760697103949.csv~Row16","1.0"
"84675086_0_6386416780680710863.csv~Row41","74685423_0_8061289760697103949.csv~Row41","1.0"
"84675086_0_6386416780680710863.csv~Row45","74685423_0_8061289760697103949.csv~Row45","1.0"
"84675086_0_6386416780680710863.csv~Row91","74685423_0_8061289760697103949.csv~Row91","1.0"
"84675086_0_6386416780680710863.csv~Row249","74685423_0_8061289760697103949.csv~Row249","1.0"
"84675086_0_6386416780680710863.csv~Row224","74685423_0_8061289760697103949.csv~Row224","1.0"
"84675086_0_6386416780680710863.csv~Row217","74685423_0_8061289760697103949.csv~Row217","1.0"
"84675086_0_6386416780680710863.csv~Row70","74685423_0_8061289760697103949.csv~Row70","1.0"
"84675086_0_6386416780680710863.csv~Row66","74685423_0_8061289760697103949.csv~Row66","1.0"
"84675086_0_6386416780680710863.csv~Row194","74685423_0_8061289760697103949.csv~Row194","1.0"
"84675086_0_6386416780680710863.csv~Row52","74685423_0_8061289760697103949.csv~Row52","1.0"
"84675086_0_6386416780680710863.csv~Row26","74685423_0_8061289760697103949.csv~Row26","1.0"
"84675086_0_6386416780680710863.csv~Row250","74685423_0_8061289760697103949.csv~Row250","1.0"
"84675086_0_6386416780680710863.csv~Row241","74685423_0_8061289760697103949.csv~Row234","0.75"
"84675086_0_6386416780680710863.csv~Row121","74685423_0_8061289760697103949.csv~Row121","1.0"
"84675086_0_6386416780680710863.csv~Row129","74685423_0_8061289760697103949.csv~Row129","1.0"
"84675086_0_6386416780680710863.csv~Row241","74685423_0_8061289760697103949.csv~Row232","0.75"
"84675086_0_6386416780680710863.csv~Row168","74685423_0_8061289760697103949.csv~Row168","1.0"
"84675086_0_6386416780680710863.csv~Row242","74685423_0_8061289760697103949.csv~Row242","1.0"
"84675086_0_6386416780680710863.csv~Row252","74685423_0_8061289760697103949.csv~Row234","0.75"
"84675086_0_6386416780680710863.csv~Row252","74685423_0_8061289760697103949.csv~Row232","0.75"
"84675086_0_6386416780680710863.csv~Row195","74685423_0_8061289760697103949.csv~Row182","0.75"
"84675086_0_6386416780680710863.csv~Row213","74685423_0_8061289760697103949.csv~Row213","1.0"
"84675086_0_6386416780680710863.csv~Row53","74685423_0_8061289760697103949.csv~Row53","1.0"
"84675086_0_6386416780680710863.csv~Row36","74685423_0_8061289760697103949.csv~Row36","1.0"
"84675086_0_6386416780680710863.csv~Row136","74685423_0_8061289760697103949.csv~Row147","0.7"
"84675086_0_6386416780680710863.csv~Row227","74685423_0_8061289760697103949.csv~Row227","1.0"
"84675086_0_6386416780680710863.csv~Row21","74685423_0_8061289760697103949.csv~Row21","1.0"
"84675086_0_6386416780680710863.csv~Row105","74685423_0_8061289760697103949.csv~Row105","1.0"
"84675086_0_6386416780680710863.csv~Row257","74685423_0_8061289760697103949.csv~Row257","1.0"
"84675086_0_6386416780680710863.csv~Row178","74685423_0_8061289760697103949.csv~Row191","0.7"
"84675086_0_6386416780680710863.csv~Row51","74685423_0_8061289760697103949.csv~Row51","1.0"
"84675086_0_6386416780680710863.csv~Row251","74685423_0_8061289760697103949.csv~Row194","0.7"
"84675086_0_6386416780680710863.csv~Row193","74685423_0_8061289760697103949.csv~Row194","0.8"
"84675086_0_6386416780680710863.csv~Row215","74685423_0_8061289760697103949.csv~Row215","1.0"
"84675086_0_6386416780680710863.csv~Row64","74685423_0_8061289760697103949.csv~Row64","1.0"
"84675086_0_6386416780680710863.csv~Row258","74685423_0_8061289760697103949.csv~Row258","1.0"
"84675086_0_6386416780680710863.csv~Row140","74685423_0_8061289760697103949.csv~Row140","1.0"
"84675086_0_6386416780680710863.csv~Row24","74685423_0_8061289760697103949.csv~Row24","1.0"
"84675086_0_6386416780680710863.csv~Row0","74685423_0_8061289760697103949.csv~Row0","1.0"
"84675086_0_6386416780680710863.csv~Row153","74685423_0_8061289760697103949.csv~Row153","1.0"
"84675086_0_6386416780680710863.csv~Row230","74685423_0_8061289760697103949.csv~Row230","1.0"
"74685423_0_8061289760697103949.csv~Row165","84675086_0_6386416780680710863.csv~Row63","0.75"
"74685423_0_8061289760697103949.csv~Row258","84675086_0_6386416780680710863.csv~Row258","1.0"
"74685423_0_8061289760697103949.csv~Row240","84675086_0_6386416780680710863.csv~Row240","1.0"
"74685423_0_8061289760697103949.csv~Row251","84675086_0_6386416780680710863.csv~Row194","0.7"
"74685423_0_8061289760697103949.csv~Row196","84675086_0_6386416780680710863.csv~Row194","0.7"
"74685423_0_8061289760697103949.csv~Row100","84675086_0_6386416780680710863.csv~Row100","1.0"
"74685423_0_8061289760697103949.csv~Row237","84675086_0_6386416780680710863.csv~Row133","0.75"
"74685423_0_8061289760697103949.csv~Row235","84675086_0_6386416780680710863.csv~Row236","0.75"
"74685423_0_8061289760697103949.csv~Row260","84675086_0_6386416780680710863.csv~Row260","1.0"
"74685423_0_8061289760697103949.csv~Row64","84675086_0_6386416780680710863.csv~Row64","1.0"
"74685423_0_8061289760697103949.csv~Row154","84675086_0_6386416780680710863.csv~Row154","1.0"
"74685423_0_8061289760697103949.csv~Row231","84675086_0_6386416780680710863.csv~Row231","1.0"
"74685423_0_8061289760697103949.csv~Row199","84675086_0_6386416780680710863.csv~Row199","1.0"
"74685423_0_8061289760697103949.csv~Row88","84675086_0_6386416780680710863.csv~Row88","1.0"
"74685423_0_8061289760697103949.csv~Row196","84675086_0_6386416780680710863.csv~Row104","0.75"
"74685423_0_8061289760697103949.csv~Row131","84675086_0_6386416780680710863.csv~Row131","1.0"
"74685423_0_8061289760697103949.csv~Row48","84675086_0_6386416780680710863.csv~Row49","0.75"
"74685423_0_8061289760697103949.csv~Row83","84675086_0_6386416780680710863.csv~Row80","0.75"
"74685423_0_8061289760697103949.csv~Row187","84675086_0_6386416780680710863.csv~Row187","1.0"
"74685423_0_8061289760697103949.csv~Row134","84675086_0_6386416780680710863.csv~Row134","1.0"
"74685423_0_8061289760697103949.csv~Row18","84675086_0_6386416780680710863.csv~Row18","1.0"
"74685423_0_8061289760697103949.csv~Row73","84675086_0_6386416780680710863.csv~Row73","1.0"
"74685423_0_8061289760697103949.csv~Row237","84675086_0_6386416780680710863.csv~Row237","1.0"
"74685423_0_8061289760697103949.csv~Row195","84675086_0_6386416780680710863.csv~Row182","0.75"
"74685423_0_8061289760697103949.csv~Row252","84675086_0_6386416780680710863.csv~Row242","0.75"
"74685423_0_8061289760697103949.csv~Row90","84675086_0_6386416780680710863.csv~Row90","1.0"
"74685423_0_8061289760697103949.csv~Row63","84675086_0_6386416780680710863.csv~Row63","1.0"
"74685423_0_8061289760697103949.csv~Row238","84675086_0_6386416780680710863.csv~Row239","0.75"
"74685423_0_8061289760697103949.csv~Row213","84675086_0_6386416780680710863.csv~Row195","0.75"
"74685423_0_8061289760697103949.csv~Row115","84675086_0_6386416780680710863.csv~Row115","1.0"
"74685423_0_8061289760697103949.csv~Row267","84675086_0_6386416780680710863.csv~Row267","1.0"
"74685423_0_8061289760697103949.csv~Row133","84675086_0_6386416780680710863.csv~Row133","1.0"
"74685423_0_8061289760697103949.csv~Row182","84675086_0_6386416780680710863.csv~Row195","0.75"
"74685423_0_8061289760697103949.csv~Row192","84675086_0_6386416780680710863.csv~Row185","0.75"
"74685423_0_8061289760697103949.csv~Row254","84675086_0_6386416780680710863.csv~Row254","1.0"
"74685423_0_8061289760697103949.csv~Row252","84675086_0_6386416780680710863.csv~Row234","0.75"
"74685423_0_8061289760697103949.csv~Row32","84675086_0_6386416780680710863.csv~Row32","1.0"
"74685423_0_8061289760697103949.csv~Row191","84675086_0_6386416780680710863.csv~Row196","0.7"
"74685423_0_8061289760697103949.csv~Row152","84675086_0_6386416780680710863.csv~Row152","1.0"
"74685423_0_8061289760697103949.csv~Row29","84675086_0_6386416780680710863.csv~Row29","1.0"
"74685423_0_8061289760697103949.csv~Row133","84675086_0_6386416780680710863.csv~Row237","0.75"
"74685423_0_8061289760697103949.csv~Row178","84675086_0_6386416780680710863.csv~Row178","1.0"
"74685423_0_8061289760697103949.csv~Row67","84675086_0_6386416780680710863.csv~Row66","0.75"
"74685423_0_8061289760697103949.csv~Row41","84675086_0_6386416780680710863.csv~Row41","1.0"
"74685423_0_8061289760697103949.csv~Row210","84675086_0_6386416780680710863.csv~Row213","0.75"
"74685423_0_8061289760697103949.csv~Row142","84675086_0_6386416780680710863.csv~Row142","1.0"
"74685423_0_8061289760697103949.csv~Row216","84675086_0_6386416780680710863.csv~Row216","1.0"
"74685423_0_8061289760697103949.csv~Row4","84675086_0_6386416780680710863.csv~Row4","1.0"
"74685423_0_8061289760697103949.csv~Row217","84675086_0_6386416780680710863.csv~Row217","1.0"
"74685423_0_8061289760697103949.csv~Row40","84675086_0_6386416780680710863.csv~Row40","1.0"
"74685423_0_8061289760697103949.csv~Row195","84675086_0_6386416780680710863.csv~Row195","1.0"
"74685423_0_8061289760697103949.csv~Row43","84675086_0_6386416780680710863.csv~Row43","1.0"
"74685423_0_8061289760697103949.csv~Row81","84675086_0_6386416780680710863.csv~Row81","1.0"
"74685423_0_8061289760697103949.csv~Row72","84675086_0_6386416780680710863.csv~Row72","1.0"
"74685423_0_8061289760697103949.csv~Row70","84675086_0_6386416780680710863.csv~Row66","0.75"
"74685423_0_8061289760697103949.csv~Row94","84675086_0_6386416780680710863.csv~Row94","1.0"
"74685423_0_8061289760697103949.csv~Row8","84675086_0_6386416780680710863.csv~Row8","1.0"
"74685423_0_8061289760697103949.csv~Row76","84675086_0_6386416780680710863.csv~Row73","0.75"
"74685423_0_8061289760697103949.csv~Row53","84675086_0_6386416780680710863.csv~Row53","1.0"
"74685423_0_8061289760697103949.csv~Row141","84675086_0_6386416780680710863.csv~Row142","0.75"
"74685423_0_8061289760697103949.csv~Row225","84675086_0_6386416780680710863.csv~Row225","1.0"
"74685423_0_8061289760697103949.csv~Row241","84675086_0_6386416780680710863.csv~Row232","0.75"
"74685423_0_8061289760697103949.csv~Row86","84675086_0_6386416780680710863.csv~Row86","1.0"
"74685423_0_8061289760697103949.csv~Row157","84675086_0_6386416780680710863.csv~Row157","1.0"
"74685423_0_8061289760697103949.csv~Row56","84675086_0_6386416780680710863.csv~Row56","1.0"
"74685423_0_8061289760697103949.csv~Row256","84675086_0_6386416780680710863.csv~Row256","1.0"
"74685423_0_8061289760697103949.csv~Row79","84675086_0_6386416780680710863.csv~Row79","1.0"
"74685423_0_8061289760697103949.csv~Row194","84675086_0_6386416780680710863.csv~Row191","0.8"
"74685423_0_8061289760697103949.csv~Row198","84675086_0_6386416780680710863.csv~Row195","0.75"
"74685423_0_8061289760697103949.csv~Row20","84675086_0_6386416780680710863.csv~Row20","1.0"
"74685423_0_8061289760697103949.csv~Row252","84675086_0_6386416780680710863.csv~Row171","0.75"
"74685423_0_8061289760697103949.csv~Row51","84675086_0_6386416780680710863.csv~Row51","1.0"
"74685423_0_8061289760697103949.csv~Row112","84675086_0_6386416780680710863.csv~Row112","1.0"
"74685423_0_8061289760697103949.csv~Row170","84675086_0_6386416780680710863.csv~Row170","1.0"
"74685423_0_8061289760697103949.csv~Row209","84675086_0_6386416780680710863.csv~Row209","1.0"
"74685423_0_8061289760697103949.csv~Row78","84675086_0_6386416780680710863.csv~Row90","0.75"
"74685423_0_8061289760697103949.csv~Row236","84675086_0_6386416780680710863.csv~Row236","1.0"
"74685423_0_8061289760697103949.csv~Row193","84675086_0_6386416780680710863.csv~Row194","0.8"
"74685423_0_8061289760697103949.csv~Row55","84675086_0_6386416780680710863.csv~Row55","1.0"
"74685423_0_8061289760697103949.csv~Row252","84675086_0_6386416780680710863.csv~Row252","1.0"
"74685423_0_8061289760697103949.csv~Row185","84675086_0_6386416780680710863.csv~Row185","1.0"
"74685423_0_8061289760697103949.csv~Row92","84675086_0_6386416780680710863.csv~Row92","1.0"
"74685423_0_8061289760697103949.csv~Row87","84675086_0_6386416780680710863.csv~Row87","1.0"
"74685423_0_8061289760697103949.csv~Row83","84675086_0_6386416780680710863.csv~Row83","1.0"
"74685423_0_8061289760697103949.csv~Row270","84675086_0_6386416780680710863.csv~Row270","1.0"
"74685423_0_8061289760697103949.csv~Row32","84675086_0_6386416780680710863.csv~Row213","0.75"
"74685423_0_8061289760697103949.csv~Row66","84675086_0_6386416780680710863.csv~Row66","1.0"
"74685423_0_8061289760697103949.csv~Row118","84675086_0_6386416780680710863.csv~Row118","1.0"
"74685423_0_8061289760697103949.csv~Row194","84675086_0_6386416780680710863.csv~Row251","0.7"
"74685423_0_8061289760697103949.csv~Row98","84675086_0_6386416780680710863.csv~Row98","1.0"
"74685423_0_8061289760697103949.csv~Row261","84675086_0_6386416780680710863.csv~Row261","1.0"
"74685423_0_8061289760697103949.csv~Row12","84675086_0_6386416780680710863.csv~Row12","1.0"
"74685423_0_8061289760697103949.csv~Row248","84675086_0_6386416780680710863.csv~Row248","1.0"
"74685423_0_8061289760697103949.csv~Row25","84675086_0_6386416780680710863.csv~Row25","1.0"
"74685423_0_8061289760697103949.csv~Row175","84675086_0_6386416780680710863.csv~Row175","1.0"
"74685423_0_8061289760697103949.csv~Row46","84675086_0_6386416780680710863.csv~Row46","1.0"
"74685423_0_8061289760697103949.csv~Row182","84675086_0_6386416780680710863.csv~Row182","1.0"
"74685423_0_8061289760697103949.csv~Row19","84675086_0_6386416780680710863.csv~Row19","1.0"
"74685423_0_8061289760697103949.csv~Row184","84675086_0_6386416780680710863.csv~Row184","1.0"
"74685423_0_8061289760697103949.csv~Row178","84675086_0_6386416780680710863.csv~Row191","0.7"
"74685423_0_8061289760697103949.csv~Row74","84675086_0_6386416780680710863.csv~Row74","1.0"
"74685423_0_8061289760697103949.csv~Row242","84675086_0_6386416780680710863.csv~Row241","0.75"
"74685423_0_8061289760697103949.csv~Row268","84675086_0_6386416780680710863.csv~Row268","1.0"
"74685423_0_8061289760697103949.csv~Row239","84675086_0_6386416780680710863.csv~Row239","1.0"
"74685423_0_8061289760697103949.csv~Row257","84675086_0_6386416780680710863.csv~Row257","1.0"
"74685423_0_8061289760697103949.csv~Row213","84675086_0_6386416780680710863.csv~Row182","0.75"
"74685423_0_8061289760697103949.csv~Row211","84675086_0_6386416780680710863.csv~Row211","1.0"
"74685423_0_8061289760697103949.csv~Row49","84675086_0_6386416780680710863.csv~Row48","0.75"
"74685423_0_8061289760697103949.csv~Row262","84675086_0_6386416780680710863.csv~Row262","1.0"
"74685423_0_8061289760697103949.csv~Row104","84675086_0_6386416780680710863.csv~Row196","0.75"
"74685423_0_8061289760697103949.csv~Row263","84675086_0_6386416780680710863.csv~Row263","1.0"
"74685423_0_8061289760697103949.csv~Row214","84675086_0_6386416780680710863.csv~Row214","1.0"
"74685423_0_8061289760697103949.csv~Row213","84675086_0_6386416780680710863.csv~Row210","0.75"
"74685423_0_8061289760697103949.csv~Row52","84675086_0_6386416780680710863.csv~Row52","1.0"
"74685423_0_8061289760697103949.csv~Row241","84675086_0_6386416780680710863.csv~Row234","0.75"
"74685423_0_8061289760697103949.csv~Row55","84675086_0_6386416780680710863.csv~Row54","0.75"
"74685423_0_8061289760697103949.csv~Row234","84675086_0_6386416780680710863.csv~Row241","0.75"
"74685423_0_8061289760697103949.csv~Row135","84675086_0_6386416780680710863.csv~Row135","1.0"
"74685423_0_8061289760697103949.csv~Row259","84675086_0_6386416780680710863.csv~Row259","1.0"
"74685423_0_8061289760697103949.csv~Row67","84675086_0_6386416780680710863.csv~Row70","0.75"
"74685423_0_8061289760697103949.csv~Row129","84675086_0_6386416780680710863.csv~Row129","1.0"
"74685423_0_8061289760697103949.csv~Row42","84675086_0_6386416780680710863.csv~Row42","1.0"
"74685423_0_8061289760697103949.csv~Row246","84675086_0_6386416780680710863.csv~Row246","1.0"
"74685423_0_8061289760697103949.csv~Row163","84675086_0_6386416780680710863.csv~Row163","1.0"
"74685423_0_8061289760697103949.csv~Row191","84675086_0_6386416780680710863.csv~Row178","0.7"
"74685423_0_8061289760697103949.csv~Row239","84675086_0_6386416780680710863.csv~Row238","0.75"
"74685423_0_8061289760697103949.csv~Row164","84675086_0_6386416780680710863.csv~Row265","0.75"
"74685423_0_8061289760697103949.csv~Row144","84675086_0_6386416780680710863.csv~Row144","1.0"
"74685423_0_8061289760697103949.csv~Row78","84675086_0_6386416780680710863.csv~Row78","1.0"
"74685423_0_8061289760697103949.csv~Row182","84675086_0_6386416780680710863.csv~Row210","0.75"
"74685423_0_8061289760697103949.csv~Row168","84675086_0_6386416780680710863.csv~Row168","1.0"
"74685423_0_8061289760697103949.csv~Row146","84675086_0_6386416780680710863.csv~Row146","1.0"
"74685423_0_8061289760697103949.csv~Row125","84675086_0_6386416780680710863.csv~Row125","1.0"
"74685423_0_8061289760697103949.csv~Row266","84675086_0_6386416780680710863.csv~Row266","1.0"
"74685423_0_8061289760697103949.csv~Row102","84675086_0_6386416780680710863.csv~Row102","1.0"
"74685423_0_8061289760697103949.csv~Row62","84675086_0_6386416780680710863.csv~Row62","1.0"
"74685423_0_8061289760697103949.csv~Row203","84675086_0_6386416780680710863.csv~Row203","1.0"
"74685423_0_8061289760697103949.csv~Row133","84675086_0_6386416780680710863.csv~Row134","0.75"
"74685423_0_8061289760697103949.csv~Row196","84675086_0_6386416780680710863.csv~Row185","0.75"
"74685423_0_8061289760697103949.csv~Row161","84675086_0_6386416780680710863.csv~Row161","1.0"
"74685423_0_8061289760697103949.csv~Row57","84675086_0_6386416780680710863.csv~Row57","1.0"
"74685423_0_8061289760697103949.csv~Row159","84675086_0_6386416780680710863.csv~Row159","1.0"
"74685423_0_8061289760697103949.csv~Row15","84675086_0_6386416780680710863.csv~Row15","1.0"
